po_id,date_id,store_id,supplier_id,product_id,employee_id,po_number,po_status,quantity_ordered,unit_cost,total_cost,expected_delivery_date,actual_delivery_date,is_emergency_order,lead_time_days,shipping_cost
4342,255,18,53,265,126,PO-BSyhpb-95913772,Delivered,196,274.02,53707.92,2024-09-18,2024-09-23,False,7,68.46
4343,167,17,4,832,17,PO-FFBSUc-48756500,Ordered,109,40.31,4393.79,2024-06-20,,False,5,460.33
4344,305,39,80,666,296,PO-ivEBeF-56063812,Ordered,162,231.61,37520.82,2024-11-24,,False,24,444.71
4345,119,7,78,772,226,PO-AvPaye-76389821,In Transit,12,61.98,743.76,2024-05-28,,False,30,350.15
4346,313,33,39,600,33,PO-csxxQT-17939649,In Transit,104,187.38,19487.52,2024-11-26,,False,18,214.33
4347,347,21,73,619,21,PO-hZiCHG-00299385,Delivered,182,261.58,47607.56,2025-01-09,2025-01-09,False,28,399.23
4348,51,42,74,893,435,PO-yIfpsh-28130253,Partially Delivered,177,242.81,42977.37,2024-03-02,2024-03-07,True,11,734.78
4349,312,12,26,488,142,PO-WBUQjP-94737972,In Transit,173,100.15,17325.95,2024-11-22,,False,15,306.16
4350,103,25,99,497,275,PO-nUWbGZ-69676422,Ordered,142,319.94,45431.48,2024-05-06,,False,24,288.85
4351,85,31,82,977,463,PO-uOOKon-43224777,In Transit,91,27.02,2458.82,2024-04-21,,False,27,294.62
4352,97,43,5,223,63,PO-RroeyS-56558116,Canceled,109,183.2,19968.8,2024-04-14,,False,8,122.84
4353,285,34,100,72,352,PO-ualviX-07802728,In Transit,38,171.56,6519.28,2024-11-05,,False,25,177.32
4354,69,46,67,561,183,PO-LwZMdI-27266191,Delivered,102,128.2,13076.4,2024-04-05,2024-04-10,False,27,74.3
4355,266,16,68,997,16,PO-sxDfrt-55944411,In Transit,73,98.3,7175.9,2024-10-14,,False,22,374.16
4356,47,33,90,754,33,PO-SlVxns-22911251,Delivered,175,125.88,22029.0,2024-03-13,2024-03-13,False,26,460.11
4357,162,24,31,126,212,PO-kFrbpd-72346444,Ordered,10,273.21,2732.1,2024-07-02,,False,22,131.66
4358,353,17,62,340,286,PO-nBWnfa-73912748,Partially Delivered,91,26.59,2419.69,2024-12-27,2024-12-30,True,9,728.85
4359,338,16,29,164,258,PO-obVEbe-29836293,Canceled,166,55.3,9179.8,2024-12-18,,False,15,262.99
4360,190,25,83,739,134,PO-oEvQQC-00957411,Canceled,161,70.41,11336.01,2024-07-22,,True,14,160.76
4361,123,1,8,854,1,PO-UCnitT-38007518,Canceled,98,93.91,9203.18,2024-05-21,,False,19,238.7
4362,103,32,58,825,32,PO-sOsXsS-24962509,Ordered,87,198.25,17247.75,2024-04-20,,False,8,195.11
4363,360,2,45,839,2,PO-fsyzeO-55287656,In Transit,159,1.35,214.65,2025-01-04,,False,10,238.06
4364,92,6,33,934,6,PO-eEFSQK-86608844,Ordered,45,191.33,8609.85,2024-04-30,,False,29,364.1
4365,231,17,80,666,81,PO-bWvYfT-21678775,Delivered,100,203.66,20366.0,2024-09-11,2024-09-09,False,24,101.89
4366,52,17,51,453,17,PO-AXrqNj-27624909,Ordered,126,99.08,12484.08,2024-03-20,,False,28,452.1
4367,37,7,38,515,155,PO-vHwGar-23783651,Canceled,83,2.06,170.98,2024-02-28,,False,22,229.8
4368,46,9,47,431,246,PO-SYGhlc-28781414,Canceled,97,157.87,15313.39,2024-02-22,,True,7,403.99
4369,92,6,90,767,283,PO-hNZMeV-11436696,Delivered,73,235.8,17213.4,2024-04-27,2024-04-27,False,26,146.02
4370,333,40,58,84,40,PO-agcSKY-70415168,Partially Delivered,192,146.4,28108.8,2024-12-06,2024-12-04,False,8,358.3
4371,27,21,64,984,397,PO-fHIJRB-86766146,Partially Delivered,19,4.15,78.85,2024-02-19,2024-02-19,False,23,109.84
4372,229,50,96,373,451,PO-PFCLFp-45642621,Delivered,97,221.19,21455.43,2024-08-25,2024-08-30,False,9,380.55
4373,183,9,38,515,202,PO-MDQVzf-81144422,In Transit,102,2.44,248.88,2024-07-23,,False,22,481.09
4374,52,4,64,413,133,PO-tocLVx-08322584,Canceled,76,197.28,14993.28,2024-03-03,,True,11,89.82
4375,262,18,91,780,126,PO-jJQglg-53121557,Canceled,186,175.96,32728.56,2024-09-30,,False,12,429.36
4376,180,31,39,60,463,PO-ppZgcF-42100705,Canceled,77,20.26,1560.02,2024-07-16,,False,18,225.47
4377,54,10,38,382,405,PO-SoTmOc-40129723,Partially Delivered,137,108.5,14864.5,2024-03-16,2024-03-19,False,22,331.29
4378,268,44,100,876,44,PO-ZuHMvP-72035887,Delivered,97,107.59,10436.23,2024-10-19,2024-10-20,False,25,261.94
4379,333,37,55,250,37,PO-VmgTJY-01029663,Canceled,157,190.03,29834.71,2024-12-26,,False,28,398.29
4380,189,46,6,529,439,PO-TseKBc-32024486,In Transit,47,243.31,11435.57,2024-07-24,,False,17,311.36
4381,53,32,20,672,343,PO-snGAwY-51327260,Ordered,16,89.14,1426.24,2024-03-01,,False,8,325.78
4382,175,19,71,82,456,PO-LIwetN-60805618,Canceled,144,98.65,14205.6,2024-06-24,,False,1,205.5
4383,146,25,72,320,25,PO-WweTbi-24322124,Partially Delivered,189,63.22,11948.58,2024-06-13,2024-06-14,False,19,103.7
4384,313,18,2,658,220,PO-JNqiGe-26286753,Delivered,96,298.56,28661.76,2024-11-20,2024-11-18,False,12,243.63
4385,208,34,61,577,172,PO-WkHida-79793539,Partially Delivered,187,188.74,35294.38,2024-08-07,2024-08-05,False,12,416.21
4386,302,2,79,620,121,PO-DJuaJo-31322867,Partially Delivered,192,212.68,40834.56,2024-11-17,2024-11-17,False,20,439.9
4387,260,48,49,696,453,PO-cLENWO-41562280,In Transit,101,24.68,2492.68,2024-09-25,,False,9,52.91
4388,40,25,79,362,25,PO-CUrbDF-17467641,Delivered,158,179.4,28345.2,2024-02-29,2024-03-02,False,20,419.96
4389,192,9,97,262,137,PO-muYosH-52790157,In Transit,131,135.77,17785.87,2024-08-01,,False,22,285.6
4390,270,24,12,778,212,PO-WvBxNK-72006194,Delivered,102,229.47,23405.94,2024-10-02,2024-10-06,False,6,217.39
4391,41,46,74,159,323,PO-uavYFd-05821452,Canceled,57,149.96,8547.72,2024-03-03,,False,22,383.28
4392,120,11,38,225,11,PO-giILWs-59225742,Delivered,86,64.01,5504.86,2024-05-21,2024-05-22,False,22,174.5
4393,204,24,66,562,24,PO-obNuqd-45721214,Ordered,36,180.34,6492.24,2024-07-22,,True,0,532.11
4394,301,17,34,518,286,PO-iZiDWe-29110976,Ordered,10,146.12,1461.2,2024-11-22,,False,26,99.92
4395,318,2,87,146,2,PO-pbOnjA-71129891,Canceled,169,10.56,1784.64,2024-12-09,,False,26,124.95
4396,361,14,23,3,14,PO-pqxkRs-46434544,Partially Delivered,103,82.82,8530.46,2025-01-14,2025-01-17,False,19,312.73
4397,169,25,3,306,385,PO-PCZNFM-59323335,Partially Delivered,96,62.07,5958.72,2024-07-01,2024-07-03,False,14,333.63
4398,295,32,82,698,343,PO-KUJhFZ-23062324,Delivered,101,249.21,25170.21,2024-11-17,2024-11-18,False,27,194.19
4399,144,21,74,147,91,PO-sBiHaj-59633129,Delivered,164,114.21,18730.44,2024-06-14,2024-06-14,False,22,426.83
4400,205,38,21,626,414,PO-seIxLl-06160586,Delivered,194,16.09,3121.46,2024-08-08,2024-08-06,False,16,115.17
4401,72,17,87,143,81,PO-RWKweJ-72613843,Ordered,53,145.76,7725.28,2024-04-07,,False,26,229.83
4402,231,14,20,97,14,PO-CEYZSw-09611019,Delivered,106,50.25,5326.5,2024-08-26,2024-08-28,False,8,171.33
4403,312,43,48,291,43,PO-QloFOJ-26856339,Ordered,96,66.46,6380.16,2024-11-18,,True,11,333.73
4404,228,43,48,432,59,PO-csikkO-10928402,Canceled,102,217.37,22171.74,2024-09-07,,False,23,458.73
4405,337,30,20,455,30,PO-dyiQaM-65808669,Partially Delivered,12,223.49,2681.88,2024-12-10,2024-12-12,False,8,459.62
4406,233,26,53,456,26,PO-KojtAO-26886713,In Transit,172,154.49,26572.28,2024-08-27,,False,7,244.05
4407,272,13,100,557,147,PO-rYRLDV-46338025,Partially Delivered,146,228.36,33340.56,2024-10-23,2024-10-27,False,25,319.15
4408,34,6,55,250,445,PO-qXOAgR-36444793,Ordered,184,172.4,31721.6,2024-03-02,,False,28,481.19
4409,262,50,98,481,451,PO-JwCYsq-20365073,Partially Delivered,185,86.38,15980.3,2024-10-13,2024-10-13,False,25,71.57
4410,325,18,52,231,396,PO-JhIVWn-82294037,Canceled,20,58.47,1169.4,2024-11-30,,False,10,67.27
4411,17,29,82,445,290,PO-xrRpiO-73121436,Partially Delivered,127,7.03,892.81,2024-02-13,2024-02-13,False,27,180.02
4412,311,2,87,146,2,PO-Miqkyw-12827595,Ordered,153,12.1,1851.3,2024-12-02,,False,26,181.17
4413,156,24,87,789,212,PO-kjlOmx-08926506,Ordered,107,124.77,13350.39,2024-06-30,,False,26,476.06
4414,247,6,6,529,6,PO-sDDpDv-10534168,Partially Delivered,196,203.98,39980.08,2024-09-20,2024-09-19,False,17,207.78
4415,147,38,88,787,433,PO-wNYtQa-76010675,Canceled,84,256.49,21545.16,2024-06-03,,False,8,113.04
4416,111,12,78,947,454,PO-YcmvGC-64281013,Partially Delivered,156,39.37,6141.72,2024-05-20,2024-05-25,False,30,172.83
4417,86,8,26,530,8,PO-eWwldr-52232968,Ordered,191,280.75,53623.25,2024-04-10,,False,15,233.47
4418,346,18,19,580,18,PO-njADIq-48187059,In Transit,161,103.62,16682.82,2025-01-02,,False,22,138.14
4419,178,13,77,119,413,PO-jPZRKT-81771555,Ordered,137,17.78,2435.86,2024-06-28,,False,2,325.4
4420,298,39,69,14,39,PO-sIayEz-80711383,Ordered,176,30.3,5332.8,2024-11-06,,False,13,264.34
4421,106,4,41,77,198,PO-MZbddp-52053432,Ordered,197,283.11,55772.67,2024-04-18,,False,3,419.94
4422,354,36,87,88,294,PO-whUtQu-02878638,Ordered,132,123.94,16360.08,2025-01-14,,False,26,183.79
4423,333,47,27,807,117,PO-USnWNZ-80172137,Canceled,145,55.09,7988.05,2024-12-19,,False,21,283.3
4424,205,15,74,904,15,PO-RhDEdc-99705530,Ordered,71,155.67,11052.57,2024-08-03,,True,11,324.36
4425,321,33,79,420,33,PO-MrMNWQ-15108745,Canceled,95,189.22,17975.9,2024-12-06,,False,20,107.29
4426,139,50,58,29,78,PO-uVHpuK-19891317,Partially Delivered,96,147.02,14113.92,2024-05-26,2024-05-24,False,8,412.42
4427,321,39,99,912,39,PO-rgGVjr-92838037,Canceled,70,317.34,22213.8,2024-12-10,,False,24,488.27
4428,76,37,17,955,162,PO-vfMlGe-17026734,Delivered,150,263.25,39487.5,2024-03-29,2024-03-30,False,13,278.76
4429,162,46,71,157,46,PO-pVZkWW-02760846,In Transit,55,170.86,9397.3,2024-06-11,,False,1,365.12
4430,195,11,47,187,11,PO-WfISJA-40364601,Partially Delivered,111,224.26,24892.86,2024-07-20,2024-07-25,True,7,415.03
4431,99,45,17,41,45,PO-idHNNz-93332580,Partially Delivered,155,194.93,30214.15,2024-04-21,2024-04-25,False,13,487.62
4432,333,8,91,667,360,PO-AWGpbm-77903741,In Transit,115,268.75,30906.25,2024-12-10,,False,12,468.59
4433,5,11,4,510,85,PO-aYlHww-67521017,Partially Delivered,107,291.89,31232.23,2024-01-10,2024-01-09,False,5,129.43
4434,360,18,92,642,396,PO-XesFeD-83288689,Ordered,184,63.89,11755.76,2025-01-02,,False,8,359.46
4435,143,28,99,105,490,PO-yEPTKN-28898561,Canceled,183,272.06,49786.98,2024-06-15,,False,24,384.02
4436,24,13,12,486,413,PO-sTEYIx-73826676,Partially Delivered,158,53.69,8483.02,2024-01-30,2024-01-30,False,6,139.71
4437,171,23,76,167,143,PO-eeIeXe-83101246,Delivered,82,133.23,10924.86,2024-07-13,2024-07-15,False,24,439.53
4438,68,3,41,38,270,PO-MrbNQN-87685900,Partially Delivered,91,116.17,10571.47,2024-03-11,2024-03-15,False,3,218.29
4439,121,37,65,551,368,PO-McsPFM-28794570,Delivered,185,129.63,23981.55,2024-05-10,2024-05-10,False,10,496.7
4440,43,46,61,194,46,PO-zPVXuS-46194909,Ordered,190,10.87,2065.3,2024-02-24,,False,12,221.84
4441,126,14,23,908,14,PO-LFIyTC-68630193,Canceled,167,195.0,32565.0,2024-05-24,,False,19,269.55
4442,94,2,56,624,240,PO-lvYccW-70690954,Partially Delivered,12,175.62,2107.44,2024-04-19,2024-04-23,False,16,152.07
4443,340,46,35,325,46,PO-nTOCoY-78915622,Delivered,160,37.51,6001.6,2024-12-20,2024-12-18,False,15,176.28
4444,181,34,64,603,108,PO-vzCBkh-17960344,Canceled,123,75.23,9253.29,2024-07-22,,False,23,306.66
4445,160,12,36,326,142,PO-RJPohh-29318319,Ordered,127,17.37,2205.99,2024-07-07,,False,29,459.76
4446,184,20,72,810,20,PO-uhJMDz-16891237,In Transit,64,244.49,15647.36,2024-07-11,,True,9,199.62
4447,349,35,73,786,208,PO-rSFuGo-25736945,Canceled,199,220.51,43881.49,2025-01-11,,False,28,290.93
4448,214,21,78,35,397,PO-FwnSfr-04295961,Delivered,20,76.41,1528.2,2024-08-31,2024-08-30,False,30,206.82
4449,237,43,39,299,59,PO-ngLBZg-20952894,Ordered,46,291.06,13388.76,2024-09-11,,False,18,428.51
4450,76,45,89,976,255,PO-DBiwiV-44474092,Canceled,37,28.04,1037.48,2024-03-26,,True,10,281.14
4451,73,46,13,350,323,PO-XaNHLg-09492799,Delivered,160,146.35,23416.0,2024-03-19,2024-03-23,False,6,56.15
4452,316,40,85,878,40,PO-QteEYe-77871667,Canceled,146,68.14,9948.44,2024-11-21,,False,10,322.81
4453,102,13,61,194,13,PO-OmXdlZ-32231594,Partially Delivered,180,10.91,1963.8,2024-04-23,2024-04-25,False,12,167.65
4454,208,7,49,279,7,PO-apxDEe-90830242,Canceled,86,108.53,9333.58,2024-08-04,,False,9,476.59
4455,343,41,68,479,41,PO-qXyyGD-75006624,Ordered,123,207.94,25576.62,2024-12-19,,True,11,323.15
4456,116,30,38,506,482,PO-yppSXW-25536819,Canceled,16,132.39,2118.24,2024-05-17,,False,22,452.9
4457,72,16,42,221,470,PO-YhcuSe-98733340,Partially Delivered,169,163.28,27594.32,2024-03-27,2024-03-30,False,15,53.57
4458,263,38,38,225,414,PO-vtADpS-27132777,Ordered,130,57.26,7443.8,2024-10-11,,False,22,108.11
4459,230,11,100,411,11,PO-NgmKiD-00440799,Delivered,60,167.13,10027.8,2024-09-11,2024-09-11,False,25,449.85
4460,74,29,32,385,290,PO-RkYFFG-11639363,Canceled,160,184.52,29523.2,2024-03-15,,False,1,275.9
4461,124,34,85,452,172,PO-TbPgrc-35572234,Delivered,114,182.96,20857.44,2024-05-08,2024-05-07,True,5,254.3
4462,328,4,19,50,273,PO-xJtrPk-82281577,Ordered,48,95.26,4572.48,2024-12-15,,False,22,167.03
4463,201,1,50,682,1,PO-FFSSSr-81258895,In Transit,194,236.41,45863.54,2024-08-03,,False,15,313.06
4464,110,20,77,909,20,PO-htjtof-77124331,Delivered,87,243.77,21207.99,2024-04-21,2024-04-21,False,2,125.76
4465,32,32,53,880,153,PO-BENXzR-67584252,Delivered,166,175.36,29109.76,2024-02-08,2024-02-12,False,7,286.64
4466,312,23,64,984,460,PO-soHpVL-79709419,Delivered,135,4.38,591.3,2024-11-18,2024-11-18,True,11,725.5
4467,262,37,20,514,368,PO-VIdyVq-42658816,Delivered,139,15.1,2098.9,2024-09-26,2024-09-28,False,8,486.94
4468,304,46,24,850,439,PO-hToVXQ-32804120,In Transit,189,45.67,8631.63,2024-11-04,,False,5,102.02
4469,23,1,29,745,1,PO-YeVOqZ-51570113,Partially Delivered,47,239.66,11264.02,2024-02-07,2024-02-07,False,15,104.9
4470,34,40,42,862,40,PO-vyeKlW-91620332,In Transit,150,61.61,9241.5,2024-02-18,,False,15,295.17
4471,235,5,71,638,5,PO-MxEsct-36914503,In Transit,157,94.22,14792.54,2024-08-23,,False,1,322.1
4472,82,9,72,7,202,PO-fZJsfY-63288462,Delivered,99,216.15,21398.85,2024-04-10,2024-04-15,False,19,293.77
4473,199,24,12,40,24,PO-urCXRY-29229276,Delivered,92,29.27,2692.84,2024-07-23,2024-07-23,False,6,163.74
4474,9,16,79,963,16,PO-YujTuI-72763836,Canceled,31,56.11,1739.41,2024-01-29,,False,20,495.51
4475,192,13,20,39,413,PO-vzOgOX-76283350,Canceled,187,221.0,41327.0,2024-07-18,,False,8,167.29
4476,34,16,45,361,16,PO-ShdCkm-10707934,In Transit,143,102.08,14597.44,2024-02-13,,False,10,181.11
4477,90,11,84,753,11,PO-whPRlx-49086971,In Transit,30,268.48,8054.4,2024-04-28,,False,29,206.74
4478,87,14,28,678,14,PO-gPjJOP-03391902,In Transit,99,95.89,9493.11,2024-03-31,,True,4,536.45
4479,140,40,54,240,40,PO-eVqrZk-78092804,Delivered,80,260.74,20859.2,2024-06-01,2024-06-02,False,13,351.39
4480,103,18,78,33,92,PO-cODCrP-87849044,Delivered,19,225.45,4283.55,2024-05-12,2024-05-16,False,30,490.95
4481,165,9,35,616,246,PO-qiOJay-39343692,Partially Delivered,111,117.66,13060.26,2024-06-28,2024-07-03,False,15,362.1
4482,56,48,31,121,156,PO-dfmDjM-58917526,Delivered,55,148.11,8146.05,2024-03-18,2024-03-18,False,22,98.5
4483,116,48,45,839,48,PO-EMFwYP-47460980,In Transit,146,1.22,178.12,2024-05-05,,False,10,381.71
4484,269,39,69,785,98,PO-apszZb-50111556,Ordered,159,219.16,34846.44,2024-10-08,,False,13,335.33
4485,306,7,84,729,191,PO-gqJqpE-77915708,Ordered,51,230.68,11764.68,2024-11-30,,False,29,297.12
4486,70,41,71,82,427,PO-ZspNco-23287495,Partially Delivered,138,134.45,18554.1,2024-03-11,2024-03-11,False,1,284.77
4487,32,36,40,930,294,PO-bxrMve-04645747,Delivered,140,236.84,33157.6,2024-02-07,2024-02-11,False,6,335.57
4488,106,33,55,585,33,PO-PUQTGV-92798990,Canceled,45,162.96,7333.2,2024-05-13,,False,28,401.7
4489,15,38,88,324,188,PO-rWIPrp-16686664,Canceled,178,174.07,30984.46,2024-01-23,,False,8,351.65
4490,40,42,52,568,435,PO-HMnNQZ-85915071,In Transit,174,70.06,12190.44,2024-02-19,,False,10,358.61
4491,190,32,82,445,428,PO-EKPjwo-48431817,In Transit,141,8.47,1194.27,2024-08-04,,False,27,382.34
4492,108,44,83,229,64,PO-vQMDZv-75613001,Partially Delivered,130,92.24,11991.2,2024-05-01,2024-05-05,True,14,404.15
4493,169,5,69,294,5,PO-VzXzGx-64600816,Delivered,189,185.39,35038.71,2024-06-30,2024-06-30,False,13,275.81
4494,166,50,69,366,50,PO-xVsVMD-55491583,Ordered,41,54.8,2246.8,2024-06-27,,False,13,426.21
4495,315,24,11,830,170,PO-RnOCtA-06428652,Ordered,109,77.45,8442.05,2024-11-16,,False,6,164.08
4496,175,49,90,694,483,PO-zmIVSo-55826917,In Transit,141,19.01,2680.41,2024-07-19,,False,26,179.02
4497,131,38,65,551,433,PO-rPipEb-72732716,Ordered,74,114.95,8506.3,2024-05-20,,False,10,171.18
4498,21,11,76,356,85,PO-AMeKTH-02285138,Ordered,37,302.8,11203.6,2024-02-14,,False,24,229.17
4499,215,17,96,70,286,PO-SDgbJa-47726970,Partially Delivered,193,127.78,24661.54,2024-08-11,2024-08-15,False,9,494.9
4500,57,18,81,835,18,PO-ZtrUUU-55395667,Partially Delivered,143,60.97,8718.71,2024-03-13,2024-03-15,False,16,252.43
4501,93,33,10,307,33,PO-gNTCXw-28138040,In Transit,21,47.67,1001.07,2024-04-28,,False,26,186.36
4502,54,45,45,476,255,PO-SEoDsJ-18116981,In Transit,139,172.84,24024.76,2024-02-28,,True,5,474.39
4503,196,33,59,206,33,PO-DPbEZV-24601645,Delivered,32,102.66,3285.12,2024-07-27,2024-07-25,False,13,267.21
4504,23,29,59,20,290,PO-XOGNaV-43615748,In Transit,164,48.88,8016.32,2024-01-29,,True,6,664.34
4505,269,39,31,121,262,PO-XWEPEG-79475921,Delivered,117,108.8,12729.6,2024-10-17,2024-10-17,False,22,312.02
4506,104,27,30,906,354,PO-FzrHxL-68205379,Partially Delivered,30,98.4,2952.0,2024-04-22,2024-04-23,False,9,89.63
4507,54,19,18,127,299,PO-wXjREg-40659378,Canceled,57,246.36,14042.52,2024-03-04,,True,10,404.8
4508,33,43,73,243,132,PO-RNChGQ-86400478,Ordered,154,188.18,28979.72,2024-03-01,,False,28,346.29
4509,186,35,26,586,35,PO-QzsriW-50174372,Delivered,106,2.36,250.16,2024-07-19,2024-07-24,False,15,406.97
4510,55,22,40,542,235,PO-bAeTkr-51033323,Partially Delivered,109,245.29,26736.61,2024-03-01,2024-03-02,False,6,347.02
4511,321,23,44,509,322,PO-qxOtBy-20694682,Partially Delivered,118,325.48,38406.64,2024-12-05,2024-12-04,False,19,469.24
4512,128,13,15,534,110,PO-nBQXpo-53335038,Ordered,71,179.9,12772.9,2024-05-27,,False,20,74.66
4513,256,17,82,977,17,PO-LGgqpB-58154380,In Transit,110,24.98,2747.8,2024-10-09,,False,27,435.59
4514,19,13,72,42,110,PO-AttgNR-72038491,Ordered,41,156.3,6408.3,2024-02-07,,False,19,308.03
4515,254,8,3,417,8,PO-KodMTh-67869674,In Transit,33,250.01,8250.33,2024-09-24,,False,14,420.52
4516,358,5,18,812,125,PO-UupqSy-92490344,Canceled,83,50.38,4181.54,2025-01-12,,False,20,196.49
4517,244,35,14,882,35,PO-poaBzB-00190543,Ordered,51,219.15,11176.65,2024-09-03,,False,3,100.49
4518,193,50,38,784,50,PO-YbQVeF-08807416,Canceled,136,170.81,23230.16,2024-07-22,,True,11,572.27
4519,297,29,87,143,29,PO-qoXjPK-66734776,In Transit,64,152.17,9738.88,2024-11-18,,False,26,495.44
4520,151,28,3,593,209,PO-EWmYNE-28790382,In Transit,56,247.67,13869.52,2024-06-13,,False,14,410.6
4521,239,23,60,270,460,PO-XSsObZ-72897468,Canceled,44,225.64,9928.16,2024-09-14,,False,19,230.26
4522,269,26,87,352,389,PO-MmFlRb-05447733,Delivered,160,241.34,38614.4,2024-10-21,2024-10-23,False,26,61.94
4523,288,10,69,688,10,PO-kSWRzr-56527800,Ordered,104,211.99,22046.96,2024-10-27,,False,13,467.04
4524,246,27,92,642,27,PO-JUAKTv-33724052,In Transit,99,73.38,7264.62,2024-09-10,,False,8,345.14
4525,193,4,64,603,4,PO-DQKLyM-17018422,Partially Delivered,48,93.53,4489.44,2024-08-03,2024-08-08,False,23,383.44
4526,121,40,99,981,40,PO-lcbcGo-12156489,In Transit,11,265.97,2925.67,2024-05-12,,True,12,109.37
4527,217,36,71,674,72,PO-lofKZa-56645023,In Transit,137,138.55,18981.35,2024-08-05,,False,1,140.53
4528,342,11,99,686,11,PO-hDLhbF-87271817,Delivered,35,291.51,10202.85,2024-12-31,2024-12-29,False,24,327.62
4529,39,24,74,159,212,PO-vuELBu-47563413,Canceled,152,178.71,27163.92,2024-02-19,,True,11,199.75
4530,54,7,41,65,155,PO-qNrdRA-52924290,Partially Delivered,139,139.78,19429.42,2024-02-24,2024-02-25,True,1,728.01
4531,167,29,21,703,100,PO-hcCicz-97754528,Partially Delivered,165,297.97,49165.05,2024-07-01,2024-07-06,False,16,69.95
4532,347,49,40,158,483,PO-uUooJH-49387880,In Transit,134,286.97,38453.98,2024-12-18,,False,6,168.3
4533,111,41,86,861,427,PO-FxrSax-62867242,Ordered,93,56.32,5237.76,2024-05-15,,False,25,137.14
4534,312,48,48,552,48,PO-FBaGVH-28459147,Delivered,154,202.15,31131.1,2024-11-30,2024-11-29,False,23,481.16
4535,175,39,88,787,187,PO-YBQfhz-29138567,In Transit,28,232.01,6496.28,2024-07-01,,False,8,407.04
4536,76,36,20,625,386,PO-iAfeqv-08143230,Canceled,172,121.15,20837.8,2024-03-24,,False,8,415.63
4537,99,8,29,677,360,PO-NNItmp-45097374,Delivered,67,131.07,8781.69,2024-04-23,2024-04-24,False,15,241.41
4538,150,38,23,538,414,PO-RuzmRu-73972264,Delivered,192,163.19,31332.48,2024-06-17,2024-06-21,False,19,196.42
4539,214,15,71,82,336,PO-WBxzKy-33508197,In Transit,186,127.37,23690.82,2024-08-02,,False,1,493.6
4540,310,7,80,527,226,PO-XKVnFY-84516535,Canceled,97,200.89,19486.33,2024-11-29,,False,24,211.94
4541,332,30,29,745,177,PO-flTMGT-47880248,In Transit,178,235.65,41945.7,2024-12-04,,True,7,488.33
4542,361,13,96,554,13,PO-gTFLLu-82849364,Partially Delivered,93,93.07,8655.51,2025-01-04,2025-01-09,False,9,231.98
4543,328,5,8,19,139,PO-ScBOsN-74526529,Ordered,49,277.54,13599.46,2024-12-12,,False,19,208.82
4544,311,41,56,162,427,PO-cHdcZv-03261540,Canceled,194,215.33,41774.02,2024-11-22,,False,16,66.94
4545,255,13,79,259,413,PO-AnaryD-93853569,Canceled,146,264.61,38633.06,2024-10-01,,False,20,164.63
4546,156,10,40,542,10,PO-YZgbpU-68897152,Canceled,42,251.09,10545.78,2024-06-10,,False,6,162.54
4547,218,46,91,667,373,PO-ngTMfL-53374420,Partially Delivered,100,315.05,31505.0,2024-08-17,2024-08-21,False,12,179.17
4548,152,37,76,15,368,PO-ksdlRr-15636876,Delivered,68,131.39,8934.52,2024-06-12,2024-06-15,True,12,150.26
4549,73,15,97,932,455,PO-kAFhst-44396544,Delivered,161,56.89,9159.29,2024-03-24,2024-03-25,True,11,632.45
4550,128,49,68,296,49,PO-TkoGYp-59342187,Ordered,188,33.08,6219.04,2024-05-18,,True,11,262.5
4551,15,40,34,461,40,PO-NyMLOJ-96507818,Delivered,35,17.04,596.4,2024-02-10,2024-02-12,False,26,199.79
4552,158,31,31,985,463,PO-CNaFHR-03468416,In Transit,86,166.26,14298.36,2024-06-28,,False,22,196.92
4553,299,37,5,989,162,PO-ESCftt-33645127,Canceled,109,51.04,5563.36,2024-11-02,,False,8,235.14
4554,181,13,88,237,13,PO-KemppF-01869505,Canceled,23,82.85,1905.55,2024-07-07,,False,8,263.8
4555,238,20,31,183,174,PO-HjVkuf-45426381,In Transit,177,323.84,57319.68,2024-09-16,,False,22,217.3
4556,120,30,32,865,177,PO-xYxEAk-29549045,Canceled,117,112.23,13130.91,2024-04-30,,False,1,409.67
4557,298,47,86,634,69,PO-pAZHMq-74337792,Partially Delivered,132,160.32,21162.24,2024-11-18,2024-11-17,False,25,52.1
